Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
46	0.13197683	0.33171982	0.70186085	-3.4090428	3.85	48.693695	29.4986	99.0	0.0	0.111620136	0.3570307	0.70186085	-3.4090428	0.090909	0.022467082	0.15542781	0.0014148243	47000	-0.018913236	0.06257792	-0.0011082748	-7.348368e-05	1.8913233	0.00026866674	0.0	4.0	160.45884561538696	275
47	0.16210881	0.25513783	0.7935828	-2.04756	3.3833334	46.399178	29.508196	99.0	0.0	0.15097101	0.27147192	0.7935828	-2.04756	0.096673235	0.022837415	0.16093788	0.0124288	48000	-0.018873833	0.03686107	-0.0015628072	-0.00020743534	1.8873844	-0.0001718707	0.0	4.0	164.71578979492188	236
48	0.16681555	0.33212626	0.7765721	-3.5172317	3.5	49.78059	28.443933	99.0	0.0	0.1425857	0.34707832	0.7765721	-3.5172317	0.10235773	0.022376405	0.16409907	0.024001393	49000	-0.01886565	0.059004117	-0.0014818544	-0.0001771343	1.8865664	-0.00012130928	0.0	4.0	169.11874890327454	228
49	0.17832614	0.23545508	0.75002134	-1.1686891	3.5695653	49.639484	29.57189	99.0	0.0	0.16818571	0.24158533	0.75002134	-1.1686891	0.109046996	0.022752265	0.17622572	0.014230654	50000	-0.018850092	0.029948283	-0.0018672198	-0.00029360782	1.8850081	-6.85935e-05	0.0	4.0	174.05575823783875	203
50	0.18120104	0.22755098	0.69307303	-1.0277697	3.525641	46.83966	28.559206	99.0	0.0	0.15754664	0.22896284	0.69307303	-1.0277697	0.11512277	0.022587381	0.18431658	0.0084232725	51000	-0.018832566	0.025712121	-0.0027981624	-0.0002080556	1.8832567	0.0002174387	0.0	4.0	177.961608171463	257
51	0.16681781	0.27302355	0.66373163	-1.7781427	3.618421	49.33766	29.668709	99.0	0.0	0.14371215	0.29103634	0.66373163	-1.7781427	0.121651925	0.024153508	0.20722727	0.03522161	52000	-0.01881389	0.040909775	-0.0021588758	-8.7293796e-05	1.881388	0.00042367075	0.0	4.0	182.09275364875793	243
52	0.146826	0.5426081	0.70795345	-7.5820117	3.307377	50.85484	29.715776	99.0	0.0	0.12645148	0.5919779	0.70795345	-7.5820117	0.12867539	0.024227867	0.20204738	0.021512631	53000	-0.01877641	0.17191938	-0.0010752752	-3.2696873e-05	1.8776414	-0.00010402585	0.0	4.0	186.69079113006592	218
53	0.20459466	0.27139252	0.7774244	-1.8219731	3.4033613	47.59751	28.208323	99.0	0.0	0.18286045	0.29001302	0.7774244	-1.8219731	0.1320441	0.026074406	0.20707504	0.03850028	54000	-0.018766161	0.041451596	-0.0023818926	-0.00016393885	1.8766184	-9.439801e-05	0.0	4.0	191.01378536224365	232
54	0.1886785	0.33684286	0.7772655	-3.4611948	3.3140495	47.420406	28.948772	99.0	0.0	0.17116106	0.3563108	0.7772655	-3.4611948	0.13684648	0.025644172	0.22085132	0.031520143	55000	-0.018736927	0.062047526	-0.0015903385	-0.0001434139	1.873693	-0.00033767894	0.0	4.0	195.037930727005	249
55	0.20698993	0.23282176	0.79286945	-0.541138	3.5367966	47.229786	28.590698	97.0	0.0	0.19254948	0.23710383	0.79286945	-0.541138	0.1421644	0.026854819	0.2217777	0.038509108	56000	-0.018717531	0.027824908	-0.003226501	-0.0002292241	1.8717537	0.00036685134	0.0	4.0	200.20278978347778	194
