Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
48	0.064565435	0.11470388	0.40309137	0.0	4.882353	22.0	11.027239	35.0	2.0	0.03832137	0.080167346	0.40309137	0.0	0.04672776	0.01761516	0.09378403	-0.00021266937	4900	-0.028087154	0.0032024411	-0.0016028993	-2.5230198e-05	2.8087182	0.0002737522	0.0	4.0	16.17098832130432	321
49	0.026525455	0.082083	0.33946374	0.0	5.3125	20.65	11.243998	37.0	1.0	0.020820003	0.06683263	0.33946374	0.0	0.042917833	0.017588321	0.08571972	0.006199114	5000	-0.028085545	0.002477468	-0.0011657774	-5.371237e-05	2.8085527	0.0002531767	0.0	4.0	16.4010226726532	439
50	0.120996475	0.18687591	0.53750086	0.0	4.4736843	19.0	9.136644	35.0	2.0	0.07173285	0.15247098	0.53750086	0.0	0.042291947	0.018530918	0.068387166	-0.020016193	5100	-0.028066464	0.011576647	-0.0020139115	1.7483253e-05	2.8066435	-0.00016621113	0.0	4.0	16.68245553970337	359
51	0.0589438	0.12946779	0.39692461	0.0	5.0	18.619047	11.412091	37.0	1.0	0.04120535	0.11293296	0.39692461	0.0	0.04000778	0.018135307	0.07677249	-0.011570573	5200	-0.028071642	0.006329575	-0.0016485639	-7.6273864e-06	2.8071585	0.0002179289	0.0	4.0	17.053826808929443	271
52	0.00936993	0.027714161	0.110002905	0.0	5.3125	17.0	9.549869	32.0	0.0	0.010884325	0.0278614	0.110002905	0.0	0.038435593	0.017435782	0.0814811	-0.005826518	5300	-0.028070651	0.0008459389	-0.0013504857	-3.17909e-05	2.8070636	0.00074356556	0.0	4.0	17.26927399635315	468
53	0.07626094	0.12899461	0.41481808	0.0	5.125	18.25	10.177794	35.0	1.0	0.05641564	0.10916087	0.41481808	0.0	0.03992868	0.018126253	0.07882804	-0.010575682	5400	-0.028067753	0.0059553054	-0.0014251848	1.6392718e-05	2.806776	0.00012860299	0.0	4.0	17.537485122680664	375
54	0.10131249	0.1618524	0.39102817	0.0	4.3333335	17.681818	11.667306	37.0	0.0	0.079833694	0.14266656	0.39102817	0.0	0.038610905	0.01836649	0.07419403	-0.0069569647	5500	-0.028054968	0.01110653	-0.0012119673	-6.9095055e-05	2.8054943	-0.0003236198	0.0	4.0	18.00572681427002	215
55	0.0757796	0.14786164	0.45515084	0.0	5.25	17.45	12.543823	36.0	0.0	0.063970745	0.13775145	0.45515084	0.0	0.039431654	0.016467052	0.0704218	-0.01023753	5600	-0.028061867	0.009900507	-0.0018361267	-9.1824375e-05	2.806191	-4.563808e-05	0.0	4.0	18.34316086769104	299
56	0.056354012	0.11254462	0.41331416	0.0	4.2222223	18.045454	13.319423	37.0	1.0	0.046545986	0.105927095	0.41331416	0.0	0.04516346	0.016984139	0.07763813	0.008758463	5700	-0.028045341	0.005598388	-0.0011394192	-1.7108396e-06	2.804535	0.00026339054	0.0	4.0	18.650434017181396	327
57	0.18342675	0.2621394	0.84307754	0.0	4.4444447	20.90909	10.672433	37.0	0.0	0.16768488	0.24655016	0.84307754	0.0	0.046351966	0.01618115	0.07521983	0.0073057786	5800	-0.028035715	0.038225226	-0.0015258752	-0.0008148195	2.8035724	-0.0006668711	0.0	4.0	18.990010261535645	296
