Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
63	0.2747512	0.40599653	0.96226555	-4.241424	2.868421	48.899628	28.969046	99.0	0.0	0.26295197	0.40084562	0.96226555	-4.241424	0.17144781	0.016074399	0.22544262	0.11362174	64000	-0.018539537	0.08395396	-0.0011127237	-0.00023689121	1.8539531	-0.00024329853	0.0	4.0	130.94761633872986	328
64	0.3533051	0.32692376	0.98729014	-1.9130307	2.9461539	48.39313	29.825094	99.0	0.0	0.35785857	0.34509388	0.98729014	-1.9130307	0.1761348	0.016688965	0.23074767	0.12791899	65000	-0.018509941	0.07534288	-0.0016112048	-0.00071655214	1.8509954	-0.00047068883	0.0	4.0	133.42145466804504	409
65	0.34564778	0.34820324	0.9854791	-2.0841513	3.0836654	50.376472	27.866901	99.0	0.0	0.33508256	0.35021216	0.9854791	-2.0841513	0.18106955	0.01662309	0.2452188	0.12843937	66000	-0.018491063	0.072967485	-0.0015932061	-0.0007608663	1.8491035	-0.00027548644	0.0	4.0	135.760436296463	431
66	0.052418023	3.3075879	0.98851573	-47.776157	3.104	46.31496	29.87275	99.0	0.0	-0.034596436	3.6915085	0.98851573	-47.776157	0.18720013	0.016165644	0.24116066	0.1336604	67000	-0.018452808	6.839383	-0.00015181908	0.00017682835	1.8452806	-1.8296712e-05	0.0	4.0	137.71828818321228	520
67	0.28253618	0.50182235	0.99559253	-4.8232346	2.9011407	50.656605	29.310038	99.0	0.0	0.24933058	0.5967627	0.99559253	-4.8232346	0.18883872	0.01652189	0.2422876	0.13608125	68000	-0.018428033	0.17893454	-0.00084189884	-6.233342e-06	1.8428037	-0.00012419271	0.0	4.0	139.5819730758667	541
68	0.28898972	0.35956228	0.98705953	-2.445518	2.9128788	52.045284	29.24622	99.0	0.0	0.2693773	0.39101192	0.98705953	-2.445518	0.18812361	0.01657189	0.24471968	0.14098342	69000	-0.018412407	0.07929698	-0.0011310647	-6.298348e-05	1.8412418	-0.00022008753	0.0	4.0	142.3916985988617	360
69	0.3194793	0.32017887	0.99596465	-1.3002052	2.988372	52.275864	29.685846	99.0	0.0	0.3085332	0.33413675	0.99596465	-1.3002052	0.1891036	0.016776497	0.2456576	0.15143996	70000	-0.018373389	0.062107906	-0.0021480056	-0.00023759156	1.8373353	0.00011445904	0.0	4.0	144.36583018302917	515
70	0.26348555	0.8349414	0.99618644	-10.774149	3.0272374	50.20155	30.686935	99.0	0.0	0.22550312	0.93249553	0.99618644	-10.774149	0.19212678	0.01709052	0.24272844	0.14675805	71000	-0.018340383	0.43410358	-0.0009891302	-8.0947764e-05	1.834039	0.00011316298	0.0	4.0	146.11205863952637	578
71	0.2454646	0.75494003	0.98986596	-8.4333725	2.942748	47.582706	30.615532	99.0	1.0	0.22126223	0.8013908	0.98986596	-8.4333725	0.19430575	0.017547838	0.2546355	0.14438161	72000	-0.018303122	0.32074884	-0.00077475887	-6.414391e-05	1.8303111	0.00010382128	0.0	4.0	147.90840244293213	561
72	0.32758588	0.28746593	0.9771609	-0.8820684	2.9003832	50.50189	28.146667	99.0	0.0	0.31917223	0.29846203	0.9771609	-0.8820684	0.19622587	0.016933436	0.25347713	0.15378234	73000	-0.018273275	0.052015636	-0.002013396	-0.00027463492	1.8273253	6.552934e-05	0.0	4.0	149.62577652931213	587
