Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
55	0.31033298	0.19686508	0.62878233	3.330669e-16	3.4285715	21.083334	10.160859	37.0	4.0	0.3644755	0.18259951	0.62878233	3.330669e-16	0.35094708	0.06530383	0.4921878	0.26242787	5600	-0.015982833	0.016056973	-0.0017545354	-1.6583595e-05	1.5982867	0.0006985569	0.0	4.0	21.93151307106018	254
56	0.31131732	0.19393136	0.6880993	0.0	6.75	14.125	7.8252397	29.0	1.0	0.25872278	0.19899152	0.6880993	0.0	0.37879875	0.068394884	0.49013886	0.26352158	5700	-0.015965305	0.03463892	-0.0007064976	-0.0005153165	1.5965303	-4.5962326e-05	0.0	4.0	22.273627281188965	295
57	0.32983667	0.09594157	0.55321646	0.17840937	4.714286	19.5	12.084195	36.0	0.0	0.35335967	0.09533042	0.55321646	0.17840937	0.3711556	0.06985415	0.50597167	0.2622009	5800	-0.015968367	0.0070476155	-0.001072692	-0.00020514766	1.5968372	-1.17158925e-05	0.0	4.0	22.614875316619873	294
58	0.28798488	0.19319497	0.6631574	3.330669e-16	3.6666667	18.0	10.099504	34.0	0.0	0.3528518	0.17030832	0.6631574	3.330669e-16	0.34790778	0.060485505	0.46466294	0.25996983	5900	-0.015974134	0.013212636	-0.0015863217	2.5865156e-06	1.5974147	0.00033478736	0.0	4.0	23.002838850021362	259
59	0.2494606	0.16514651	0.55270493	0.0	4.2222223	20.818182	9.874836	37.0	4.0	0.26583993	0.1638399	0.55270493	0.0	0.356687	0.06491859	0.46727878	0.2585851	6000	-0.01596529	0.019752229	-0.001386784	-0.00038674322	1.5965307	0.0003100252	0.0	4.0	23.39327359199524	257
60	0.24200505	0.20125788	0.62544185	0.0	4.0	18.578947	11.6135845	37.0	3.0	0.29329985	0.18309474	0.62544185	0.0	0.35107794	0.061487	0.46993986	0.2565616	6100	-0.015963573	0.019380566	-0.0010346416	-0.00033774157	1.5963562	9.983542e-05	0.0	4.0	23.760545253753662	274
61	0.37747732	0.20317882	0.6513046	0.0	6.4	15.785714	13.358671	37.0	0.0	0.3478903	0.20187731	0.6513046	0.0	0.3574287	0.054601565	0.4413779	0.25386927	6200	-0.015947342	0.022911645	-0.0014965236	-0.0001476293	1.5947366	0.00027841568	0.0	4.0	24.178849935531616	240
62	0.3119326	0.24972136	0.64485997	3.330669e-16	4.2	14.526316	12.240435	34.0	0.0	0.41613388	0.19543582	0.64485997	3.330669e-16	0.33760986	0.054925647	0.44151974	0.2516111	6300	-0.015954204	0.020360438	-0.0018315483	6.788783e-05	1.5954257	-0.00037944794	0.0	4.0	24.558424949645996	265
63	0.25332332	0.19711283	0.5811156	0.0	4.8125	20.31579	8.832074	37.0	1.0	0.25430423	0.20774347	0.5811156	0.0	0.337827	0.057089813	0.44106588	0.25127172	6400	-0.015950032	0.028882798	-0.0021960288	-0.00016489229	1.5950018	0.00034759997	0.0	4.0	24.913559436798096	283
64	0.32341623	0.19741346	0.65704256	3.330669e-16	5.357143	15.1875	12.212794	37.0	0.0	0.36264104	0.15767032	0.65704256	3.330669e-16	0.34682986	0.058293197	0.46425408	0.25045744	6500	-0.015922718	0.012137663	-0.0017345329	1.1303055e-05	1.5922731	0.00034999847	0.0	4.0	25.251767873764038	297
65	0.32490858	0.19860978	0.5270143	0.0	6.7777777	14.153846	8.71644	37.0	3.0	0.34949613	0.17237887	0.5270143	0.0	0.3513854	0.05308174	0.43084416	0.24952036	6600	-0.015920326	0.01689513	-0.0023524985	-2.7719303e-05	1.5920309	0.0005487538	0.0	4.0	25.542486429214478	346
66	0.30412236	0.21568026	0.6646485	3.330669e-16	4.266667	19.789474	10.560995	37.0	4.0	0.35590553	0.1628943	0.6646485	3.330669e-16	0.33243233	0.053138155	0.4287978	0.24900812	6700	-0.015922837	0.013435168	-0.0018845918	-5.408074e-06	1.5922892	0.0008213043	0.0	4.0	25.863794326782227	313
67	0.1942223	0.20255084	0.6291624	0.0	4.0555553	20.318182	11.589127	37.0	0.0	0.27015722	0.21586408	0.6291624	0.0	0.33011177	0.057183977	0.4368048	0.24899629	6800	-0.015924573	0.024308106	-0.0010127462	-5.917868e-05	1.5924566	0.0012219572	0.0	4.0	26.232016801834106	273
68	0.38974833	0.19093509	0.62893873	0.016601386	5.75	17.3125	9.783397	32.0	0.0	0.44971263	0.14074408	0.62893873	0.016601386	0.34584916	0.058439128	0.4352757	0.24833027	6900	-0.015908971	0.013937769	-0.0014028773	-7.817615e-05	1.5908988	-0.00019338132	0.0	4.0	26.587675094604492	282
69	0.2876194	0.22540379	0.6996941	3.330669e-16	3.65	14.956522	11.697187	37.0	0.0	0.36007127	0.19312117	0.6996941	3.330669e-16	0.32486752	0.055567645	0.47802716	0.24897864	7000	-0.015932664	0.017969772	-0.0018766988	-9.852508e-05	1.593265	0.00061709876	0.0	4.0	27.042442798614502	220
70	0.29296264	0.15374036	0.61499286	0.0	5.0666666	17.473684	13.144414	37.0	0.0	0.28958872	0.15770859	0.61499286	0.0	0.3405631	0.057359215	0.4476716	0.2507311	7100	-0.01589784	0.015692595	-0.0015226007	8.144372e-05	1.5897851	0.00042261602	0.0	4.0	27.39611053466797	284
71	0.25000757	0.21299687	0.6792203	3.330669e-16	3.5555556	19.142857	11.003401	37.0	0.0	0.3344291	0.1582222	0.6792203	3.330669e-16	0.33846116	0.058809195	0.44005013	0.25119764	7200	-0.015909683	0.010621848	-0.0025548749	-6.8251975e-06	1.5909691	0.0004832268	0.0	4.0	27.754822492599487	280
