Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
56	0.11492027	0.14906399	0.35970336	-0.089174286	3.85	16.041666	11.505359	37.0	0.0	0.112718366	0.14474985	0.35970336	-0.089174286	0.07164246	0.024872316	0.13454163	0.036023427	5700	-0.0280599	0.011107452	-0.0013676584	-7.4016745e-05	2.8059835	-0.00045849325	0.0	4.0	16.4384708404541	311
57	0.12065584	0.18643808	0.67059284	0.0	3.8095238	19.0	12.572987	37.0	0.0	0.115286075	0.19023594	0.67059284	0.0	0.07510306	0.02582435	0.12737288	0.040144894	5800	-0.028047353	0.019564433	-0.0016972125	-0.00011691032	2.8047328	-0.0006376266	0.0	4.0	16.778269290924072	296
58	0.10330799	0.1797459	0.5708838	0.0	4.9375	20.75	11.793536	37.0	0.0	0.10345688	0.17008364	0.5708838	0.0	0.08534349	0.027942434	0.13893548	0.040673163	5900	-0.028061576	0.014915071	-0.0018751333	-5.4821954e-05	2.8061566	0.00057194236	0.0	4.0	17.042102336883545	381
59	0.10660784	0.1606508	0.51527935	0.0	4.263158	19.043478	9.927907	35.0	2.0	0.09552265	0.15217754	0.51527935	0.0	0.08997175	0.03263055	0.16219288	0.045461405	6000	-0.028041355	0.011848809	-0.0017365813	-3.8067228e-06	2.8041346	-0.00012402533	0.0	4.0	17.36419439315796	312
60	0.110712044	0.18124062	0.5337113	0.0	5.1764708	17.65	11.611524	36.0	1.0	0.09116985	0.16200694	0.5337113	0.0	0.08968668	0.028241668	0.14377177	0.04426572	6100	-0.028056636	0.013982805	-0.0020332113	5.295733e-07	2.8056622	6.164552e-05	0.0	4.0	17.68276810646057	315
61	0.10649814	0.19068028	0.64981616	0.0	4.888889	15.818182	11.846121	35.0	0.0	0.09144551	0.17457001	0.64981616	0.0	0.092876256	0.028904915	0.15541738	0.048185486	6200	-0.028032653	0.015856968	-0.0025992729	-2.0658481e-05	2.8032665	0.00030059338	0.0	4.0	18.019232034683228	299
62	0.021148186	0.08020342	0.33171225	0.0	5.6875	16.6	10.767544	36.0	0.0	0.027744267	0.08183962	0.33171225	0.0	0.09460991	0.029787451	0.15497112	0.048465893	6300	-0.02803187	0.006143423	-0.0016845586	-0.00021202484	2.8031797	0.0010681916	0.0	4.0	18.245251655578613	446
63	0.05607032	0.15937476	0.6133206	0.0	5.125	17.7	11.118004	33.0	2.0	0.06386826	0.15336391	0.6133206	0.0	0.090613134	0.029341437	0.1486105	0.046200085	6400	-0.02802866	0.012443587	-0.0013125674	-0.00016532815	2.8028684	0.00046007635	0.0	4.0	18.471319675445557	446
64	0.11495654	0.18007185	0.57492095	0.0	5.117647	18.571428	9.717787	35.0	4.0	0.10659294	0.16616839	0.57492095	0.0	0.08275833	0.027015103	0.13973328	0.042613875	6500	-0.02801659	0.014656994	-0.0019862726	3.128883e-05	2.8016627	-1.0018339e-05	0.0	4.0	18.797626733779907	308
65	0.16204096	0.24568127	0.6963702	0.0	4.611111	19.333334	11.82545	37.0	3.0	0.13564049	0.23047812	0.6963702	0.0	0.078298576	0.026818128	0.12833798	0.040569738	6600	-0.028018527	0.028577872	-0.0017465223	-4.812167e-05	2.801852	-0.00039950848	0.0	4.0	19.116029500961304	316
66	0.09416169	0.18647622	0.6400222	0.0	4.9411764	19.809525	11.168063	37.0	1.0	0.07249356	0.15781355	0.6400222	0.0	0.08033605	0.026581673	0.13590766	0.04093405	6700	-0.028008506	0.013041956	-0.00214592	4.605681e-06	2.8008513	0.00062833785	0.0	4.0	19.390538930892944	367
67	0.10515838	0.1630006	0.48088747	0.0	4.3333335	16.318182	10.788826	34.0	0.0	0.09746467	0.15416701	0.48088747	0.0	0.077048495	0.02531673	0.13311191	0.042396013	6800	-0.028001308	0.012783643	-0.0017018244	-1.9371859e-05	2.80013	-0.00030692577	0.0	4.0	19.72628355026245	299
68	0.069562554	0.17436352	0.7111443	0.0	4.8333335	17.142857	9.972752	36.0	0.0	0.06124012	0.16378997	0.7111443	0.0	0.079908	0.026253704	0.14187029	0.042598452	6900	-0.027989224	0.014197854	-0.0024096984	-1.3081764e-05	2.7989202	0.00051434524	0.0	4.0	20.116089582443237	257
69	0.1220994	0.16387601	0.46827376	0.0	4.263158	18.73913	12.535921	37.0	0.0	0.10950995	0.15834649	0.46827376	0.0	0.079898015	0.027741957	0.13822292	0.04322987	7000	-0.02798058	0.0136074945	-0.0019169226	-1.4577468e-05	2.7980568	-0.00044792652	0.0	4.0	20.483574628829956	273
70	0.08616538	0.18773785	0.7167008	0.0	4.882353	22.3	9.25797	36.0	6.0	0.074469745	0.16075061	0.7167008	0.0	0.08357454	0.026068266	0.13235849	0.043588832	7100	-0.027981222	0.013606714	-0.0017381744	-1.6604667e-05	2.7981246	3.4503944e-05	0.0	4.0	20.76623296737671	356
71	0.14974579	0.22409226	0.8362091	0.0	4.0	17.0	11.595453	37.0	1.0	0.15866221	0.2302289	0.8362091	0.0	0.082047366	0.02839375	0.14620551	0.043699265	7200	-0.027964205	0.029288672	-0.0021861233	-0.00019769906	2.7964199	-0.00061561586	0.0	4.0	21.134535312652588	273
72	0.0921322	0.17871623	0.59146696	0.0	4.4736843	25.09091	11.361455	37.0	0.0	0.07743298	0.16350786	0.59146696	0.0	0.085000016	0.027556429	0.14120702	0.04603802	7300	-0.02795571	0.013497614	-0.0026652152	4.9046765e-05	2.7955744	0.00049302576	0.0	4.0	21.40752673149109	369
73	0.084193476	0.17086777	0.6703092	0.0	4.2	16.958334	10.895256	37.0	0.0	0.06889572	0.15408328	0.6703092	0.0	0.08807817	0.029132243	0.14866115	0.048392057	7400	-0.027944587	0.012794912	-0.0019235797	4.143105e-06	2.794458	-1.4958408e-05	0.0	4.0	21.733930587768555	310
74	0.03846323	0.103109464	0.4264417	0.0	4.9444447	18.142857	9.35687	35.0	3.0	0.034750596	0.091517456	0.4264417	0.0	0.089787886	0.030008262	0.15418732	0.04859748	7500	-0.027921617	0.006511364	-0.0023091882	-0.00021753751	2.7921643	0.00089108467	0.0	4.0	22.13176155090332	252
75	0.13539886	0.18242307	0.5644063	0.0	3.9545455	15.913043	9.668024	35.0	0.0	0.09894954	0.169636	0.5644063	0.0	0.085149825	0.02844802	0.13782655	0.046147116	7600	-0.027919464	0.015327927	-0.0030167792	-2.5640009e-05	2.7919443	-0.00012544157	0.0	4.0	22.467763423919678	299
76	0.037344433	0.07814121	0.26946926	0.0	4.7058825	17.142857	11.226184	37.0	1.0	0.04275226	0.07569148	0.26946926	0.0	0.079243466	0.02463463	0.13522068	0.043773644	7700	-0.027906567	0.0039811325	-0.0018469896	-0.00017868058	2.7906587	0.00012164118	0.0	4.0	22.78875708580017	314
77	0.09691265	0.15568684	0.44988847	0.0	4.05	16.083334	10.653313	33.0	0.0	0.08149618	0.13982482	0.44988847	0.0	0.07422949	0.026171336	0.14009704	0.036766585	7800	-0.027879704	0.010162595	-0.0025693811	-2.6095426e-05	2.7879696	6.651855e-06	0.0	4.0	23.11942768096924	306
78	0.1116092	0.19008729	0.5812758	0.0	4.15	22.565218	8.696957	35.0	3.0	0.09764875	0.18108177	0.5812758	0.0	0.06852498	0.023517584	0.120984524	0.035912078	7900	-0.027866121	0.017261937	-0.0034025572	-6.132701e-06	2.7866125	0.0006334686	0.0	4.0	23.410447359085083	346
79	0.12958238	0.17263393	0.4842301	0.0	4.368421	17.863636	12.596159	37.0	0.0	0.10323313	0.1571146	0.4842301	0.0	0.07131959	0.02689257	0.13621606	0.037601437	8000	-0.027848393	0.013808612	-0.003531482	-2.8048933e-05	2.7848394	0.0001385546	0.0	4.0	23.724870681762695	320
80	0.18585315	0.20940149	0.64658606	0.0	4.352941	12.047619	9.489223	29.0	0.0	0.16790618	0.2009611	0.64658606	0.0	0.06855688	0.023509698	0.1376433	0.02878577	8100	-0.02783446	0.02464981	-0.003111451	-0.0005184049	2.7834437	-0.0007130146	0.0	4.0	24.037289142608643	322
81	0.17587002	0.19066693	0.56669825	0.0	4.1	12.571428	9.337949	30.0	1.0	0.15602028	0.18934809	0.56669825	0.0	0.07965356	0.027588746	0.14442408	0.04248296	8200	-0.027804315	0.021498896	-0.0038822442	-0.00053389766	2.7804325	-0.0001474666	0.0	4.0	24.45521831512451	240
82	0.08606453	0.1600758	0.6094111	0.0	4.7894735	19.047619	10.394486	37.0	1.0	0.07438303	0.16144547	0.6094111	0.0	0.088392355	0.028356537	0.14320575	0.04716156	8300	-0.027782599	0.014132622	-0.003980078	0.00018731115	2.7782602	0.0013752794	0.0	4.0	24.73391580581665	362
