Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
38	0.23384504	0.44729677	0.9963815	-4.995487	3.4472573	51.8875	29.746565	99.0	0.0	0.21025814	0.47625446	0.9963815	-4.995487	0.21384287	0.022216467	0.2767684	0.17522424	39000	-0.01778413	0.1134378	-0.00086058537	1.5320256e-06	1.7784142	0.00015408089	0.0	4.0	80.04148507118225	527
39	0.31442413	0.29808906	0.99722683	-0.11766319	3.427966	46.491596	28.99605	99.0	0.0	0.29598084	0.3069225	0.99722683	-0.11766319	0.21617842	0.022548959	0.2732987	0.17670858	40000	-0.017774936	0.05054352	-0.0015205205	-0.00019733235	1.7774942	1.1164189e-05	0.0	4.0	82.22027921676636	462
40	0.30875826	0.29151586	0.9573537	-0.647513	3.1111112	46.23828	29.251637	99.0	0.0	0.2921644	0.30452028	0.9573537	-0.647513	0.21825582	0.022582108	0.28858054	0.17960846	41000	-0.017772295	0.049210936	-0.0015142756	-0.00030482747	1.7772288	-0.00022932958	0.0	4.0	84.37992286682129	466
41	0.2907632	0.29407567	0.99382585	0.0	3.1501977	51.535156	28.598764	99.0	0.0	0.27313358	0.30446047	0.99382585	0.0	0.22428451	0.02424763	0.29529724	0.18230343	42000	-0.017762981	0.047761157	-0.0016739103	-0.00019537844	1.7763015	-0.0001370273	0.0	4.0	86.16025424003601	566
42	0.28513694	0.77413845	0.9428124	-10.894562	3.148	51.454544	27.909561	99.0	0.0	0.26321185	0.7775298	0.9428124	-10.894562	0.23112345	0.025343832	0.30651674	0.19056049	43000	-0.017749617	0.3030238	-0.00056841737	-0.000111121684	1.774961	-0.00024964046	0.0	4.0	87.98870897293091	552
43	0.28250495	0.3276013	0.97637105	-1.1978309	3.4411764	52.543568	28.692951	99.0	0.0	0.25183007	0.34028682	0.97637105	-1.1978309	0.23706594	0.025669245	0.31140667	0.19214237	44000	-0.017736893	0.058703903	-0.0016214941	-2.1142885e-05	1.77369	0.00013642502	0.0	4.0	89.99602198600769	503
44	0.2853541	0.3229745	0.95179987	-1.3456821	3.5714285	49.13305	29.46132	99.0	0.0	0.2656045	0.3391536	0.95179987	-1.3456821	0.24228211	0.02628571	0.3143179	0.19874543	45000	-0.017718919	0.05847829	-0.0014224364	-4.1402876e-05	1.7718946	0.00022075843	0.0	4.0	91.9599883556366	513
45	0.25439566	0.60418093	0.99038076	-7.2149725	3.3719008	49.76132	29.357044	99.0	0.0	0.22631273	0.6453139	0.99038076	-7.2149725	0.24446951	0.02753712	0.31653246	0.19759658	46000	-0.017709184	0.20935711	-0.0007727891	-2.170913e-05	1.7709184	0.00014905931	0.0	4.0	94.00001072883606	494
46	0.32365504	0.31075838	0.9904292	-0.07862726	3.5657895	48.28448	29.236788	99.0	0.0	0.30286404	0.31708366	0.9904292	-0.07862726	0.24497676	0.026384225	0.31665033	0.20209967	47000	-0.017691458	0.052197374	-0.0018708548	-7.561315e-05	1.7691466	0.00030829906	0.0	4.0	95.93258738517761	522
47	0.30639696	0.2909865	0.9774487	-0.15542611	3.0862746	46.686047	29.529222	99.0	0.0	0.2928976	0.30422962	0.9774487	-0.15542611	0.24468227	0.026954819	0.32051593	0.2035281	48000	-0.017691396	0.047741003	-0.0019571902	-0.00012700446	1.7691389	-0.00013036346	0.0	4.0	97.95762872695923	498
